elo_diff,h2h_home_win_rate,h2h_total_games,home_venue_win_rate,away_venue_win_rate,rolling_margin_diff,rolling_score_for_diff,rolling_score_against_diff,rolling_win_rate_diff,streak_diff,rest_diff,ladder_position_diff,venue_encoded,away_interstate,home_interstate
96.0,0.7391304347826086,23.0,0.5555555555555556,0.125,8.5,-6.200000000000003,-14.700000000000003,0.0,-3.0,3.0,-5.0,9.0,0.0,0.0
-75.2,0.5333333333333333,15.0,0.6415094339622641,0.52,-37.6,-13.0,24.60000000000001,-0.39999999999999997,-4.0,3.0,-8.0,13.0,1.0,0.0
-43.0,0.4,15.0,0.40594059405940597,0.45394736842105265,-6.4,13.400000000000006,19.799999999999997,0.0,-4.0,1.0,-3.0,13.0,0.0,0.0
34.5,0.7222222222222222,18.0,0.8282828282828283,0.0,10.3,2.8999999999999915,-7.400000000000006,0.19999999999999996,0.0,-2.0,5.0,12.0,1.0,0.0
-95.0,0.4375,16.0,0.5789473684210527,0.625,-10.399999999999999,-14.299999999999997,-3.8999999999999915,-0.09999999999999998,-2.0,-1.0,-6.0,17.0,1.0,0.0
-74.8,0.5333333333333333,15.0,0.7872340425531915,0.3333333333333333,-20.200000000000003,-6.299999999999997,13.900000000000006,-0.09999999999999998,0.0,-1.0,-2.0,26.0,1.0,1.0
-71.2,0.4375,16.0,0.5339805825242718,0.40625,-41.3,-24.5,16.799999999999997,-0.09999999999999998,4.0,0.0,-5.0,6.0,1.0,0.0
207.8,0.5555555555555556,18.0,0.75,0.0,33.3,5.900000000000006,-27.39999999999999,0.30000000000000004,7.0,-1.0,8.0,15.0,1.0,1.0
-49.8,0.5,14.0,0.6375,0.5384615384615384,-30.7,-21.799999999999997,8.900000000000006,-0.2,-2.0,0.0,-6.0,13.0,0.0,0.0
315.9,0.47619047619047616,21.0,0.5428571428571428,0.4411764705882353,22.7,6.400000000000006,-16.299999999999997,0.39999999999999997,6.0,1.0,5.0,6.0,1.0,0.0
-125.3,0.23076923076923078,13.0,0.7777777777777778,0.5,-13.7,-7.799999999999997,5.900000000000006,-0.19999999999999996,3.0,-1.0,-8.0,15.0,1.0,1.0
32.6,0.7058823529411765,17.0,0.6910569105691057,0.09090909090909091,25.1,6.0,-19.099999999999994,0.20000000000000007,4.0,-1.0,6.0,19.0,1.0,0.0
